date,load,solar,wind
2013/2/22 5:00,4573,1,163
2013/2/22 6:00,4840,20,150
2013/2/22 7:00,4947,72,151
2013/2/22 8:00,4867,150,153
2013/2/22 9:00,4887,190,182
2013/2/22 10:00,4769,207,187
2013/2/22 11:00,4771,189,207
2013/2/22 12:00,4738,143,176
2013/2/22 13:00,4778,74,209
2013/2/22 14:00,4992,7,204
2013/2/22 15:00,5265,0,187
2013/2/22 16:00,5448,0,198
2013/2/22 17:00,5406,0,212
2013/2/22 18:00,5128,0,175
2013/2/22 19:00,4980,0,243
2013/2/22 20:00,4697,0,178
2013/2/22 21:00,4388,0,99
2013/2/22 22:00,3997,0,55
2013/2/22 23:00,3743,0,44
2013/2/23 0:00,3603,0,56
2013/2/23 1:00,3567,0,89
2013/2/23 2:00,3621,0,83
2013/2/23 3:00,3772,0,82
2013/2/23 4:00,4217,0,102
2013/2/23 5:00,4726,1,86
2013/2/23 6:00,5058,19,74
2013/2/23 7:00,5177,64,88
2013/2/23 8:00,5154,129,119
2013/2/23 9:00,5169,171,123
2013/2/23 10:00,5060,182,115
2013/2/23 11:00,5023,166,175
2013/2/23 12:00,5039,135,254
2013/2/23 13:00,5047,60,307
2013/2/23 14:00,5098,7,237
2013/2/23 15:00,5464,0,176
2013/2/23 16:00,5628,0,197
2013/2/23 17:00,5519,0,223
2013/2/23 18:00,5283,0,197
2013/2/23 19:00,5009,0,201
2013/2/23 20:00,4810,0,181
2013/2/23 21:00,4416,0,259
2013/2/23 22:00,4034,0,321
2013/2/23 23:00,3769,0,314
2013/2/24 0:00,3620,0,394
2013/2/24 1:00,3545,0,387
2013/2/24 2:00,3562,0,361
2013/2/24 3:00,3752,0,375
2013/2/24 4:00,4263,0,396
2013/2/24 5:00,4743,2,416
2013/2/24 6:00,4986,44,392
2013/2/24 7:00,5093,92,280
2013/2/24 8:00,5050,158,224
2013/2/24 9:00,5044,210,159
2013/2/24 10:00,4918,244,102
2013/2/24 11:00,4932,202,68
2013/2/24 12:00,4876,138,45
2013/2/24 13:00,4983,69,85
2013/2/24 14:00,5092,8,179
2013/2/24 15:00,5460,0,248
2013/2/24 16:00,5646,0,267
2013/2/24 17:00,5547,0,257
2013/2/24 18:00,5334,0,274
2013/2/24 19:00,5101,0,260
2013/2/24 20:00,4885,0,271
2013/2/24 21:00,4538,0,271
2013/2/24 22:00,4124,0,282
2013/2/24 23:00,3830,0,290
2013/2/25 0:00,3720,0,267
2013/2/25 1:00,3677,0,243
2013/2/25 2:00,3724,0,243
2013/2/25 3:00,3840,0,238
2013/2/25 4:00,4312,0,208
2013/2/25 5:00,4821,0,154
2013/2/25 6:00,5176,8,140
2013/2/25 7:00,5342,22,131
2013/2/25 8:00,5354,38,121
2013/2/25 9:00,5349,43,145
2013/2/25 10:00,5276,38,134
2013/2/25 11:00,5334,30,142
2013/2/25 12:00,5368,19,141
2013/2/25 13:00,5401,4,141
2013/2/25 14:00,5483,0,167
2013/2/25 15:00,5652,0,185
2013/2/25 16:00,5744,0,185
2013/2/25 17:00,5605,0,174
2013/2/25 18:00,5323,0,203
2013/2/25 19:00,5067,0,282
2013/2/25 20:00,4858,0,303
2013/2/25 21:00,4523,0,308
2013/2/25 22:00,4148,0,329
2013/2/25 23:00,3892,0,371
2013/2/26 0:00,3744,0,367
2013/2/26 1:00,3655,0,356
2013/2/26 2:00,3658,0,289
2013/2/26 3:00,3748,0,246
2013/2/26 4:00,3941,0,171
2013/2/26 5:00,4179,0,113
2013/2/26 6:00,4609,8,85
2013/2/26 7:00,4880,20,86
2013/2/26 8:00,5034,33,51
2013/2/26 9:00,5118,64,75
2013/2/26 10:00,5032,98,91
2013/2/26 11:00,4903,112,43
2013/2/26 12:00,4806,106,63
2013/2/26 13:00,4810,62,122
2013/2/26 14:00,5004,5,240
2013/2/26 15:00,5441,0,294
2013/2/26 16:00,5495,0,308
2013/2/26 17:00,5332,0,347
2013/2/26 18:00,5067,0,375
2013/2/26 19:00,4891,0,364
2013/2/26 20:00,4760,0,366
2013/2/26 21:00,4541,0,389
2013/2/26 22:00,4201,0,395
2013/2/26 23:00,3914,0,406
2013/2/27 0:00,3757,0,420
2013/2/27 1:00,3721,0,420
2013/2/27 2:00,3703,0,405
2013/2/27 3:00,3736,0,390
2013/2/27 4:00,3854,0,395
2013/2/27 5:00,4071,5,374
2013/2/27 6:00,4437,80,356
2013/2/27 7:00,4719,216,350
2013/2/27 8:00,4857,312,313
2013/2/27 9:00,4979,312,289
2013/2/27 10:00,4994,269,255
2013/2/27 11:00,4942,204,240
2013/2/27 12:00,4899,144,205
2013/2/27 13:00,4925,69,198
2013/2/27 14:00,5117,7,150
2013/2/27 15:00,5688,0,153
2013/2/27 16:00,5758,0,165
2013/2/27 17:00,5624,0,169
2013/2/27 18:00,5400,0,180
2013/2/27 19:00,5130,0,165
2013/2/27 20:00,4947,0,166
2013/2/27 21:00,4598,0,174
2013/2/27 22:00,4160,0,224
2013/2/27 23:00,3902,0,243
2013/2/28 0:00,3780,0,247
2013/2/28 1:00,3738,0,238
2013/2/28 2:00,3772,0,248
2013/2/28 3:00,3959,0,273
2013/2/28 4:00,4493,0,284
2013/2/28 5:00,5063,9,280
2013/2/28 6:00,5335,82,244
2013/2/28 7:00,5445,233,206
2013/2/28 8:00,5302,412,162
2013/2/28 9:00,5143,570,145
2013/2/28 10:00,4973,590,151
2013/2/28 11:00,4953,543,146
2013/2/28 12:00,4921,398,148
2013/2/28 13:00,4940,175,148
2013/2/28 14:00,5029,20,126
2013/2/28 15:00,5479,0,134
2013/2/28 16:00,5650,0,159
2013/2/28 17:00,5563,0,158
2013/2/28 18:00,5323,0,179
2013/2/28 19:00,5116,0,163
2013/2/28 20:00,4934,0,154
2013/2/28 21:00,4543,0,134
2013/2/28 22:00,4248,0,326
2013/2/28 23:00,3950,0,320
2013/3/1 0:00,3857,0,288
2013/3/1 1:00,3849,0,379
2013/3/1 2:00,3812,0,393
2013/3/1 3:00,4082,0,352
2013/3/1 4:00,4495,0,333
2013/3/1 5:00,5084,1,394
2013/3/1 6:00,5309,43,441
2013/3/1 7:00,5345,120,337
2013/3/1 8:00,5280,258,345
2013/3/1 9:00,5073,394,313
2013/3/1 10:00,4918,518,344
2013/3/1 11:00,4904,471,375
2013/3/1 12:00,4881,321,441
2013/3/1 13:00,4910,136,486
2013/3/1 14:00,5117,9,415
2013/3/1 15:00,5593,0,458
2013/3/1 16:00,5739,0,493
2013/3/1 17:00,5672,0,468
2013/3/1 18:00,5478,0,503
2013/3/1 19:00,5252,0,466
2013/3/1 20:00,5013,0,433
2013/3/1 21:00,4631,0,396
2013/3/1 22:00,4125,0,152
2013/3/1 23:00,3905,0,105
2013/3/2 0:00,3803,0,93
2013/3/2 1:00,3731,0,69
2013/3/2 2:00,3801,0,92
2013/3/2 3:00,3885,0,90
2013/3/2 4:00,4353,0,189
2013/3/2 5:00,4735,3,263
2013/3/2 6:00,5007,53,235
2013/3/2 7:00,5014,196,204
2013/3/2 8:00,4883,332,207
2013/3/2 9:00,4775,401,189
2013/3/2 10:00,4713,363,168
2013/3/2 11:00,4727,283,122
2013/3/2 12:00,4805,214,110
2013/3/2 13:00,4929,103,67
2013/3/2 14:00,5155,11,37
2013/3/2 15:00,5564,0,48
2013/3/2 16:00,5739,0,55
2013/3/2 17:00,5684,0,66
2013/3/2 18:00,5404,0,101
2013/3/2 19:00,5117,0,143
2013/3/2 20:00,4883,0,180
2013/3/2 21:00,4432,0,177
2013/3/2 22:00,4146,0,231
2013/3/2 23:00,3863,0,171
2013/3/3 0:00,3774,0,105
2013/3/3 1:00,3735,0,73
2013/3/3 2:00,3734,0,74
2013/3/3 3:00,3896,0,21
2013/3/3 4:00,4410,0,9
2013/3/3 5:00,4912,4,31
2013/3/3 6:00,5190,54,99
2013/3/3 7:00,5286,169,68
2013/3/3 8:00,5123,267,40
2013/3/3 9:00,5017,323,42
2013/3/3 10:00,4863,345,54
2013/3/3 11:00,4908,287,60
2013/3/3 12:00,4873,210,67
2013/3/3 13:00,4901,94,67
2013/3/3 14:00,5069,10,51
2013/3/3 15:00,5504,0,61
2013/3/3 16:00,5748,0,66
2013/3/3 17:00,5705,0,70
2013/3/3 18:00,5465,0,30
2013/3/3 19:00,5211,0,16
2013/3/3 20:00,5013,0,44
2013/3/3 21:00,4633,0,123
2013/3/3 22:00,4085,0,67
2013/3/3 23:00,3852,0,65
2013/3/4 0:00,3729,0,64
2013/3/4 1:00,3689,0,65
2013/3/4 2:00,3691,0,56
2013/3/4 3:00,3843,0,43
2013/3/4 4:00,4361,0,54
2013/3/4 5:00,4886,1,34
2013/3/4 6:00,5163,39,40
2013/3/4 7:00,5193,121,26
2013/3/4 8:00,5055,199,31
2013/3/4 9:00,4886,263,29
2013/3/4 10:00,4724,304,22
2013/3/4 11:00,4724,317,14
2013/3/4 12:00,4724,256,5
2013/3/4 13:00,4759,133,3
2013/3/4 14:00,4951,17,18
2013/3/4 15:00,5420,0,8
2013/3/4 16:00,5692,0,16
2013/3/4 17:00,5655,0,16
2013/3/4 18:00,5395,0,14
2013/3/4 19:00,5136,0,13
2013/3/4 20:00,4951,0,15
2013/3/4 21:00,4625,0,20
2013/3/4 22:00,4201,0,54
2013/3/4 23:00,3983,0,86
2013/3/5 0:00,3836,0,97
2013/3/5 1:00,3793,0,105
2013/3/5 2:00,3754,0,111
2013/3/5 3:00,3831,0,106
2013/3/5 4:00,4052,0,91
2013/3/5 5:00,4357,4,95
2013/3/5 6:00,4776,71,85
2013/3/5 7:00,5001,233,60
2013/3/5 8:00,4982,366,40
2013/3/5 9:00,4875,474,18
2013/3/5 10:00,4775,507,5
2013/3/5 11:00,4689,468,3
2013/3/5 12:00,4575,326,1
2013/3/5 13:00,4562,144,12
2013/3/5 14:00,4800,17,42
2013/3/5 15:00,5384,0,50
2013/3/5 16:00,5566,0,51
2013/3/5 17:00,5423,0,46
2013/3/5 18:00,5187,0,51
2013/3/5 19:00,4931,0,69
2013/3/5 20:00,4780,0,100
2013/3/5 21:00,4476,0,144
2013/3/5 22:00,4154,0,143
2013/3/5 23:00,3853,0,137
2013/3/6 0:00,3742,0,105
2013/3/6 1:00,3685,0,51
2013/3/6 2:00,3688,0,52
2013/3/6 3:00,3759,0,63
2013/3/6 4:00,3876,0,82
2013/3/6 5:00,4095,1,79
2013/3/6 6:00,4518,57,71
2013/3/6 7:00,4840,165,40
2013/3/6 8:00,4991,274,52
2013/3/6 9:00,5012,356,52
2013/3/6 10:00,4906,427,45
2013/3/6 11:00,4714,424,34
2013/3/6 12:00,4579,321,25
2013/3/6 13:00,4629,146,25
2013/3/6 14:00,4959,17,40
2013/3/6 15:00,5624,0,54
2013/3/6 16:00,5694,0,75
2013/3/6 17:00,5517,0,75
2013/3/6 18:00,5264,0,78
2013/3/6 19:00,4976,0,84
2013/3/6 20:00,4846,0,90
2013/3/6 21:00,4543,0,89
2013/3/6 22:00,4139,0,131
2013/3/6 23:00,3866,0,167
2013/3/7 0:00,3756,0,141
2013/3/7 1:00,3707,0,119
2013/3/7 2:00,3719,0,123
2013/3/7 3:00,3927,0,152
2013/3/7 4:00,4500,0,153
2013/3/7 5:00,5085,7,160
2013/3/7 6:00,5445,90,157
2013/3/7 7:00,5536,271,115
2013/3/7 8:00,5452,403,103
2013/3/7 9:00,5294,480,80
2013/3/7 10:00,5113,510,69
2013/3/7 11:00,5071,473,61
2013/3/7 12:00,5035,318,60
2013/3/7 13:00,5106,127,62
2013/3/7 14:00,5283,11,78
2013/3/7 15:00,5743,0,96
2013/3/7 16:00,5952,0,100
2013/3/7 17:00,5903,0,127
2013/3/7 18:00,5698,0,115
2013/3/7 19:00,5450,0,129
2013/3/7 20:00,5171,0,161
2013/3/7 21:00,4777,0,159
2013/3/7 22:00,4339,0,111
2013/3/7 23:00,4102,0,139
2013/3/8 0:00,3934,0,171
2013/3/8 1:00,3890,0,216
2013/3/8 2:00,3926,0,222
2013/3/8 3:00,4081,0,256
2013/3/8 4:00,4598,0,266
2013/3/8 5:00,5142,1,230
2013/3/8 6:00,5497,47,209
2013/3/8 7:00,5617,142,178
2013/3/8 8:00,5514,245,121
2013/3/8 9:00,5432,302,116
2013/3/8 10:00,5270,305,105
2013/3/8 11:00,5288,267,83
2013/3/8 12:00,5235,194,76
2013/3/8 13:00,5284,92,84
2013/3/8 14:00,5443,14,97
2013/3/8 15:00,5783,0,113
2013/3/8 16:00,6008,0,99
2013/3/8 17:00,5966,0,65
2013/3/8 18:00,5743,0,88
2013/3/8 19:00,5446,0,89
2013/3/8 20:00,5191,0,100
2013/3/8 21:00,4854,0,89
2013/3/8 22:00,4408,0,91
2013/3/8 23:00,4100,0,110
2013/3/9 0:00,3967,0,109
2013/3/9 1:00,3916,0,139
2013/3/9 2:00,3931,0,135
2013/3/9 3:00,4122,0,150
2013/3/9 4:00,4634,0,151
2013/3/9 5:00,5162,0,159
2013/3/9 6:00,5461,20,144
2013/3/9 7:00,5590,73,139
2013/3/9 8:00,5480,137,101
2013/3/9 9:00,5415,185,116
2013/3/9 10:00,5266,192,102
2013/3/9 11:00,5237,174,87
2013/3/9 12:00,5243,127,70
2013/3/9 13:00,5287,51,61
2013/3/9 14:00,5390,4,49
2013/3/9 15:00,5761,0,36
2013/3/9 16:00,5971,0,36
2013/3/9 17:00,5952,0,22
2013/3/9 18:00,5722,0,18
2013/3/9 19:00,5453,0,22
2013/3/9 20:00,5208,0,25
2013/3/9 21:00,4811,0,28
2013/3/9 22:00,4345,0,39
2013/3/9 23:00,4061,0,54
2013/3/10 0:00,3891,0,59
2013/3/10 1:00,3839,0,59
2013/3/10 2:00,3867,0,81
2013/3/10 3:00,4030,0,84
2013/3/10 4:00,4564,0,89
2013/3/10 5:00,5095,0,95
2013/3/10 6:00,5426,12,91
2013/3/10 7:00,5555,43,102
2013/3/10 8:00,5497,73,125
2013/3/10 9:00,5448,110,145
2013/3/10 10:00,5358,132,176
2013/3/10 11:00,5416,123,187
2013/3/10 12:00,5391,72,155
2013/3/10 13:00,5415,22,172
2013/3/10 14:00,5538,1,199
2013/3/10 15:00,5819,0,196
2013/3/10 16:00,5984,0,153
2013/3/10 17:00,5944,0,135
2013/3/10 18:00,5671,0,139
2013/3/10 19:00,5424,0,113
2013/3/10 20:00,5205,0,102
2013/3/10 21:00,4795,0,109
2013/3/10 22:00,4444,0,211
2013/3/10 23:00,4170,0,180
2013/3/11 0:00,4027,0,153
2013/3/11 1:00,3976,0,180
2013/3/11 2:00,3989,0,159
2013/3/11 3:00,4166,0,146
2013/3/11 4:00,4688,0,137
2013/3/11 5:00,5239,1,125
2013/3/11 6:00,5625,12,142
2013/3/11 7:00,5754,30,127
2013/3/11 8:00,5731,45,103
2013/3/11 9:00,5708,58,95
2013/3/11 10:00,5593,58,102
2013/3/11 11:00,5614,55,103
2013/3/11 12:00,5578,33,120
2013/3/11 13:00,5605,12,108
2013/3/11 14:00,5702,1,90
2013/3/11 15:00,5951,0,59
2013/3/11 16:00,6115,0,58
2013/3/11 17:00,6030,0,54
2013/3/11 18:00,5739,0,78
2013/3/11 19:00,5463,0,95
2013/3/11 20:00,5266,0,97
2013/3/11 21:00,4943,0,87
2013/3/11 22:00,4532,0,85
2013/3/11 23:00,4250,0,81
2013/3/12 0:00,4134,0,54
2013/3/12 1:00,4050,0,27
2013/3/12 2:00,4059,0,21
2013/3/12 3:00,4193,0,26
2013/3/12 4:00,4519,0,28
2013/3/12 5:00,4980,3,25
2013/3/12 6:00,5462,91,28
2013/3/12 7:00,5595,314,30
2013/3/12 8:00,5425,514,40
2013/3/12 9:00,5314,620,38
2013/3/12 10:00,5187,637,55
2013/3/12 11:00,5074,564,51
2013/3/12 12:00,4950,401,58
2013/3/12 13:00,4945,170,67
2013/3/12 14:00,5182,18,74
2013/3/12 15:00,5745,1,74
2013/3/12 16:00,5960,0,117
2013/3/12 17:00,5803,0,138
2013/3/12 18:00,5524,0,87
2013/3/12 19:00,5240,0,133
2013/3/12 20:00,5092,0,274
2013/3/12 21:00,4771,0,334
2013/3/12 22:00,4438,0,288
2013/3/12 23:00,4177,0,242
2013/3/13 0:00,4059,0,207
2013/3/13 1:00,3981,0,224
2013/3/13 2:00,3953,0,160
2013/3/13 3:00,3976,0,102
2013/3/13 4:00,4149,0,38
2013/3/13 5:00,4373,3,15
2013/3/13 6:00,4786,95,5
2013/3/13 7:00,5051,298,1
2013/3/13 8:00,5043,503,0
2013/3/13 9:00,4957,604,1
2013/3/13 10:00,4834,610,2
2013/3/13 11:00,4717,532,16
2013/3/13 12:00,4606,389,46
2013/3/13 13:00,4669,185,69
2013/3/13 14:00,5027,18,90
2013/3/13 15:00,5771,0,133
2013/3/13 16:00,5989,0,180
2013/3/13 17:00,5916,0,255
2013/3/13 18:00,5660,0,302
2013/3/13 19:00,5355,0,364
2013/3/13 20:00,5149,0,393
2013/3/13 21:00,4769,0,405
2013/3/13 22:00,4310,0,340
2013/3/13 23:00,4073,0,265
2013/3/14 0:00,3991,0,265
2013/3/14 1:00,3968,0,268
2013/3/14 2:00,3967,0,334
2013/3/14 3:00,4211,0,431
2013/3/14 4:00,4661,0,371
2013/3/14 5:00,5295,5,379
2013/3/14 6:00,5601,85,438
2013/3/14 7:00,5673,249,366
2013/3/14 8:00,5510,430,296
2013/3/14 9:00,5337,541,220
2013/3/14 10:00,5145,573,178
2013/3/14 11:00,5051,523,147
2013/3/14 12:00,5017,360,134
2013/3/14 13:00,5045,163,62
2013/3/14 14:00,5276,17,33
2013/3/14 15:00,5747,0,39
2013/3/14 16:00,6011,0,37
2013/3/14 17:00,5976,0,32
2013/3/14 18:00,5757,0,56
2013/3/14 19:00,5480,0,84
2013/3/14 20:00,5317,0,190
2013/3/14 21:00,4890,0,164
2013/3/14 22:00,4465,0,107
2013/3/14 23:00,4194,0,71
2013/3/15 0:00,4074,0,60
2013/3/15 1:00,4035,0,36
2013/3/15 2:00,4066,0,39
2013/3/15 3:00,4220,0,45
2013/3/15 4:00,4787,0,45
2013/3/15 5:00,5304,0,42
2013/3/15 6:00,5679,28,38
2013/3/15 7:00,5814,98,28
2013/3/15 8:00,5683,185,15
2013/3/15 9:00,5568,256,4
2013/3/15 10:00,5420,256,1
2013/3/15 11:00,5409,214,5
2013/3/15 12:00,5361,135,8
2013/3/15 13:00,5412,56,10
2013/3/15 14:00,5553,6,4
2013/3/15 15:00,5911,0,7
2013/3/15 16:00,6129,0,6
2013/3/15 17:00,6103,0,14
2013/3/15 18:00,5856,0,15
2013/3/15 19:00,5579,0,7
2013/3/15 20:00,5384,0,9
2013/3/15 21:00,4997,0,10
2013/3/15 22:00,4536,0,5
2013/3/15 23:00,4265,0,3
2013/3/16 0:00,4138,0,5
2013/3/16 1:00,4082,0,4
2013/3/16 2:00,4100,0,4
2013/3/16 3:00,4259,0,11
2013/3/16 4:00,4798,0,7
2013/3/16 5:00,5355,0,11
2013/3/16 6:00,5675,10,4
2013/3/16 7:00,5852,37,3
2013/3/16 8:00,5808,74,8
2013/3/16 9:00,5717,93,15
2013/3/16 10:00,5613,84,22
2013/3/16 11:00,5644,65,45
2013/3/16 12:00,5625,41,48
2013/3/16 13:00,5686,12,79
2013/3/16 14:00,5772,1,95
2013/3/16 15:00,6049,0,149
2013/3/16 16:00,6165,0,168
2013/3/16 17:00,6114,0,169
2013/3/16 18:00,5865,0,162
2013/3/16 19:00,5599,0,193
2013/3/16 20:00,5381,0,200
2013/3/16 21:00,5006,0,194
2013/3/16 22:00,4559,0,233
2013/3/16 23:00,4285,0,249
2013/3/17 0:00,4186,0,284
2013/3/17 1:00,4123,0,324
2013/3/17 2:00,4138,0,355
2013/3/17 3:00,4283,0,332
2013/3/17 4:00,4792,0,285
2013/3/17 5:00,5361,1,298
2013/3/17 6:00,5658,46,198
2013/3/17 7:00,5793,162,105
2013/3/17 8:00,5668,288,90
2013/3/17 9:00,5540,385,70
2013/3/17 10:00,5401,408,60
2013/3/17 11:00,5401,363,48
2013/3/17 12:00,5380,240,37
2013/3/17 13:00,5439,99,34
2013/3/17 14:00,5629,9,35
2013/3/17 15:00,5970,0,36
2013/3/17 16:00,6172,0,24
2013/3/17 17:00,6125,0,9
2013/3/17 18:00,5893,0,6
2013/3/17 19:00,5628,0,7
2013/3/17 20:00,5452,0,15
2013/3/17 21:00,5102,0,30
2013/3/17 22:00,4654,0,81
2013/3/17 23:00,4366,0,111
2013/3/18 0:00,4240,0,144
2013/3/18 1:00,4178,0,143
2013/3/18 2:00,4208,0,119
2013/3/18 3:00,4376,0,100
2013/3/18 4:00,4917,0,92
2013/3/18 5:00,5486,2,52
2013/3/18 6:00,5809,81,46
2013/3/18 7:00,5890,279,34
2013/3/18 8:00,5763,457,24
2013/3/18 9:00,5653,591,42
2013/3/18 10:00,5430,606,53
2013/3/18 11:00,5334,535,67
2013/3/18 12:00,5251,351,43
2013/3/18 13:00,5310,150,44
2013/3/18 14:00,5508,16,50
2013/3/18 15:00,5939,0,60
2013/3/18 16:00,6183,0,58
2013/3/18 17:00,6078,0,49
2013/3/18 18:00,5815,0,38
2013/3/18 19:00,5552,0,36
2013/3/18 20:00,5370,0,30
2013/3/18 21:00,5050,0,40
2013/3/18 22:00,4640,0,39
2013/3/18 23:00,4357,0,38
2013/3/19 0:00,4229,0,29
2013/3/19 1:00,4173,0,27
2013/3/19 2:00,4171,0,30
2013/3/19 3:00,4225,0,30
2013/3/19 4:00,4442,0,34
2013/3/19 5:00,4771,1,26
2013/3/19 6:00,5205,81,24
2013/3/19 7:00,5422,275,20
2013/3/19 8:00,5322,457,12
2013/3/19 9:00,5208,558,8
2013/3/19 10:00,5005,573,3
2013/3/19 11:00,4917,518,2
2013/3/19 12:00,4842,350,2
2013/3/19 13:00,4845,161,1
2013/3/19 14:00,5074,16,4
2013/3/19 15:00,5644,0,7
2013/3/19 16:00,5835,0,5
2013/3/19 17:00,5700,0,8
2013/3/19 18:00,5440,0,9
2013/3/19 19:00,5199,0,6
2013/3/19 20:00,5110,0,4
2013/3/19 21:00,4801,0,5
2013/3/19 22:00,4453,0,4
2013/3/19 23:00,4201,0,8
2013/3/20 0:00,4080,0,34
2013/3/20 1:00,4010,0,49
2013/3/20 2:00,4014,0,44
2013/3/20 3:00,4068,0,54
2013/3/20 4:00,4187,0,48
2013/3/20 5:00,4422,1,20
2013/3/20 6:00,4847,81,9
2013/3/20 7:00,5148,289,6
2013/3/20 8:00,5162,489,3
2013/3/20 9:00,5100,602,2
2013/3/20 10:00,5007,610,1
2013/3/20 11:00,4897,548,2
2013/3/20 12:00,4813,393,4
2013/3/20 13:00,4844,176,5
2013/3/20 14:00,5153,19,7
2013/3/20 15:00,5803,0,19
2013/3/20 16:00,5999,0,26
2013/3/20 17:00,5899,0,27
2013/3/20 18:00,5652,0,26
2013/3/20 19:00,5400,0,22
2013/3/20 20:00,5184,0,21
2013/3/20 21:00,4874,0,27
2013/3/20 22:00,4435,0,40
2013/3/20 23:00,4137,0,43
2013/3/21 0:00,4026,0,36
2013/3/21 1:00,3977,0,32
2013/3/21 2:00,4009,0,33
2013/3/21 3:00,4191,0,41
2013/3/21 4:00,4679,0,35
2013/3/21 5:00,5237,5,28
2013/3/21 6:00,5633,79,28
2013/3/21 7:00,5739,276,20
2013/3/21 8:00,5621,484,8
2013/3/21 9:00,5473,600,13
2013/3/21 10:00,5264,612,14
2013/3/21 11:00,5206,558,20
2013/3/21 12:00,5151,412,21
2013/3/21 13:00,5178,191,37
2013/3/21 14:00,5303,24,56
2013/3/21 15:00,5744,0,51
2013/3/21 16:00,6005,0,73
2013/3/21 17:00,5947,0,98
2013/3/21 18:00,5742,0,125
2013/3/21 19:00,5443,0,139
2013/3/21 20:00,5235,0,129
2013/3/21 21:00,4891,0,136
2013/3/21 22:00,4501,0,162
2013/3/21 23:00,4229,0,180
2013/3/22 0:00,4126,0,214
2013/3/22 1:00,4062,0,303
2013/3/22 2:00,4061,0,319
2013/3/22 3:00,4194,0,352
2013/3/22 4:00,4670,0,367
2013/3/22 5:00,5190,2,402
2013/3/22 6:00,5530,77,408
2013/3/22 7:00,5599,280,410
2013/3/22 8:00,5413,473,386
2013/3/22 9:00,5250,611,300
2013/3/22 10:00,5019,631,209
2013/3/22 11:00,4930,573,145
2013/3/22 12:00,4817,408,134
2013/3/22 13:00,4822,189,146
2013/3/22 14:00,4992,21,137
2013/3/22 15:00,5487,0,201
2013/3/22 16:00,5760,0,316
2013/3/22 17:00,5695,0,340
2013/3/22 18:00,5500,0,323
2013/3/22 19:00,5283,0,357
2013/3/22 20:00,5118,0,360
2013/3/22 21:00,4745,0,293
2013/3/22 22:00,4188,0,142
2013/3/22 23:00,3920,0,144
2013/3/23 0:00,3794,0,144
2013/3/23 1:00,3689,0,135
2013/3/23 2:00,3749,0,114
2013/3/23 3:00,3930,0,133
2013/3/23 4:00,4324,0,116
2013/3/23 5:00,4862,2,122
2013/3/23 6:00,5144,35,58
2013/3/23 7:00,5119,125,38
2013/3/23 8:00,4856,201,20
2013/3/23 9:00,4605,250,5
2013/3/23 10:00,4385,261,3
2013/3/23 11:00,4322,235,5
2013/3/23 12:00,4309,175,8
2013/3/23 13:00,4429,91,9
2013/3/23 14:00,4749,11,16
2013/3/23 15:00,5331,0,19
2013/3/23 16:00,5607,0,15
2013/3/23 17:00,5577,0,11
2013/3/23 18:00,5352,0,18
2013/3/23 19:00,5097,0,12
2013/3/23 20:00,4946,0,11
2013/3/23 21:00,4640,0,10
2013/3/23 22:00,4185,0,27
2013/3/23 23:00,3910,0,22
2013/3/24 0:00,3736,0,28
2013/3/24 1:00,3650,0,25
2013/3/24 2:00,3617,0,19
2013/3/24 3:00,3674,0,24
2013/3/24 4:00,3832,0,23
2013/3/24 5:00,4127,1,22
2013/3/24 6:00,4535,28,21
2013/3/24 7:00,4680,120,36
2013/3/24 8:00,4529,199,39
2013/3/24 9:00,4431,251,22
2013/3/24 10:00,4350,263,22
2013/3/24 11:00,4284,232,39
2013/3/24 12:00,4313,171,32
2013/3/24 13:00,4519,83,32
2013/3/24 14:00,4889,9,66
2013/3/24 15:00,5516,0,71
2013/3/24 16:00,5412,0,63
2013/3/24 17:00,4911,0,45
2013/3/24 18:00,4486,0,44
2013/3/24 19:00,4287,0,47
2013/3/24 20:00,4266,0,30
2013/3/24 21:00,4107,0,18
2013/3/24 22:00,3857,0,31
2013/3/24 23:00,3607,0,24
2013/3/25 0:00,3467,0,35
2013/3/25 1:00,3368,0,42
2013/3/25 2:00,3361,0,33
2013/3/25 3:00,3419,0,14
2013/3/25 4:00,3565,0,12
2013/3/25 5:00,3807,0,21
2013/3/25 6:00,4260,56,28
2013/3/25 7:00,4599,207,31
2013/3/25 8:00,4726,354,39
2013/3/25 9:00,4721,464,47
2013/3/25 10:00,4544,517,49
2013/3/25 11:00,4340,487,56
2013/3/25 12:00,4183,343,66
2013/3/25 13:00,4217,157,79
2013/3/25 14:00,4422,19,101
2013/3/25 15:00,5061,0,182
2013/3/25 16:00,5166,0,241
2013/3/25 17:00,4939,0,257
2013/3/25 18:00,4668,0,261
2013/3/25 19:00,4507,0,315
2013/3/25 20:00,4480,0,371
2013/3/25 21:00,4254,0,403
2013/3/25 22:00,3968,0,379
2013/3/25 23:00,3744,0,402
2013/3/26 0:00,3581,0,384
2013/3/26 1:00,3535,0,341
2013/3/26 2:00,3523,0,297
2013/3/26 3:00,3572,0,239
2013/3/26 4:00,3695,0,193
2013/3/26 5:00,3924,1,188
2013/3/26 6:00,4279,74,199
2013/3/26 7:00,4500,288,161
2013/3/26 8:00,4516,473,69
2013/3/26 9:00,4480,601,28
2013/3/26 10:00,4370,622,13
2013/3/26 11:00,4223,560,19
2013/3/26 12:00,4091,410,22
2013/3/26 13:00,4129,194,13
